id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
8878,2015-02-06,CPR Train Derailment,"Balltown, Iowa",42.66178,-90.84856,Chemical,Railcar,Denatured ethanol,1,1,,,,100000,0,"On February 6, 2015, the EPA requested denatured ethanol fate and trajectory associated with the CPR Train Derailment.  The CPR Train Derailment occurred on February 4, 2015, along the banks of the Mississippi River approximately 10 miles north of Dubuque, Iowa, near the city of Balltown.    "
8877,2015-02-04,F/V AC3 ,"~4 miles SW of Indian Pass, FL",29.6344,-85.300083,Oil,,marine diesel,,,,,,250,0,"On February 4, 2015, the NOAA SSC was contacted by USCG MSU Panama City regarding a 46 ft sunken fishing vessel, the AC3, located approximately 4 miles south-south-west of Indian Pass, FL.  An estimated 250 gallons of marine diesel is onboard. Salvage operations are planned and USCG has requested trajectory for a worst case discharge (WCD) and fate information."
8875,2015-01-28,Hydrogen Peroxide release,"Olympia, WA",47.0496666667,-122.8985,Chemical,,Hydrogen peroxide,,,,,,10000,0,"On January 28, 2015, the USCG Sector Puget Sound contacted NOAA ERD to report a release of 5-10,000 gallons of 50% hydrogen peroxide from a storage tank at an upland facility. The release was getting into storm drains that discharge into Puget Sound. Sector Puget Sound requested aquatic toxicity information on the substance."
8872,2015-01-23,Bridger Pipeline Release,"Yellowstone River, Montana",47.032019,-104.77036,Oil,Pipeline,Bakken crude oil,1,1,,,,1200,0,"On January 23, 2015, the EPA contacted ERD requesting oil fate and trajectory for the Bridger Pipeline Release.  The Bridge Pipeline Release occurred on January 17, 2015, in the Yellowstone River approximately seven river miles upstream of the city of Glendive in Dawson County."
8871,2015-01-22,TUG NALANI,"Off Barbers Point, HI",21.3083333333,-158.156666667,Oil,,Diesel,,,,,,75000,0,"On January 22, 2015, the Tug NALANI sank in 378 fathoms of water off Barbers Point, Oahu.  The tug was loaded with 75,000 gallons of diesel.  Sheen has been reported in the area.  USCG requested trajectory analysis and scientific support. "
8873,2015-01-20,Eyak Fishing Vessel Grounding,"Sitka, Alaska",56.8504666667,-135.39115,Oil,Grounding,diesel and gasoline,,,,,,800,0,"On January 20, 2015, USCG was notified that the 71-foot F/V Eyak grounded off ofCalligan Island, on its way back to Sitka, Alaska. The vessel was carrying approximately 800 gallons of diesel and 200 gallons of gasoline. No discharge has been reported yet, but there has been bad weather and the vessel rolled after the vents were plugged. USCG requested weather, oil fate and trajectory analysis."
8868,2015-01-14,Leaking Pipeline,"Port Sulphur, LA",29.3026666667,-89.6083333333,Oil,Pipeline,Crude Oil,,,,,,21,0,"On January 14, 2015 Hillcorp Energy experienced a crude oil leak from a 4"" pipeline located in Bastain Bay, Port Sulphur, LA.  Reported amount released was 0.5 barrels, and source has been secured.  Sector NOLA has a team enroute, and has requested a trajectory.  "
8865,2014-12-30,M/V Bella,"Lake Pontchartrain, LA",30.1523055556,-89.7732777778,Oil,,Diesel,,,,,,2000,0,"On December 20, 2014, the USCG Sector New Orleans contacted NOAA SSC about M/V Bella, a 48 foot towing vessel, which ran aground and subsequently took on water sank in Lake Pontchartrain, LA.  USCG requested a trajectory for a potential discharge of 2,000gal of diesel in support of salvage planning."
8864,2014-12-28,MV GB Corrado,"Matagorda Shipping Channel, TX",28.3818166667,-96.30965,Oil,Grounding,#6 fuel oil/diesel,,,,,,175788,0,"On December 26, 2014, the Bulk Carrier MV GB Corrado grounded south and west of the Matagorda Shipping Channel.  She is carrying a load of bauxite (49,389 MT), and fuel (32,130 gallons diesel and 175,788 gallons # 6 ).  Cargo and fuel currently secure, with no releases.  Salvage planning and operations underway.  Sector Corpus contacted NOAA SSC with request for trajectory should release occur during salvage.  "
8861,2014-12-12,Dune Garden Island Bay 414 Pipeline Leak,"Plaquemines, LA",29.0825277778,-89.1607222222,Oil,Pipeline,crude oil (Sweet Louisiana Crude),1,1,,,,1680,0,"On December 12, 2014, the USCG Sector NOLA notified the NOAA SSC of a crude oil pipeline leak in Garden Island Bay, Louisiana (NRC#1103268) and requested a trajectory and resources at risk analysis.  20-40 barrels of Sweet Louisiana Crude was released from a 4-in pipeline. Pipeline has been shut in, and response assets are on-scene. "
8862,2014-12-10,Sundarbans Oil Spill,Bangladesh,22.35398,89.67152,Oil,Collision,Heavy Fuel Oil,,,,,,100000,7,"On December 9, 2014, the oil tanker ""Southern Star 7"" sank in a river in Bangladesh after being struck by the freighter M/V Total.  Heavy fuel oil from the tanker has contaminated the Sundarbans region of southwestern Bangladesh, a UNESCO World Heritage Site that includes many wildlife refuges and protected areas.  NOAA is part of a United Nations Development Program (UNDP) assessment team providing assistance."
8858,2014-12-08,Hilcorp Facility,"West Bay, Louisiana",29.1333333333,-89.3916666667,Oil,,Crude Oil,,,,,,420,0,"On December 8, 2014, the USCG Sector New Orleans contacted NOAA SSC about a release of 10 barrels of crude oil from an oil/water separator. The facility is located in West Bay, to the northwest of Southwest Pass, Mississippi River. USCG is requesting trajectory of oil in the water to direct activities. "
8856,2014-12-04,Eastport Breakwater Collapse,"Eastport, Maine",44.906242,-66.98324,Oil,,Diesel Gasoline,,,,,,1000,0,"On December 4, 2014, part of the Eastport, Maine breakwater collapsed, cause yet unknown, resulting in the sinking or damage of several vessels.  No injuries are reported.  The vessels were not large and no pollution has been reported."
8854,2014-12-01,501 Oryong,"Bering Sea, Russia",61.9283333333,-177.481666667,Oil,,Diesel,,,,,,359100,0,"On December 1, 2014, USCG Anchorage contacted ERD requesting oil fate and trajectory for a sinking South Korean fishing vessel in the Bering Sea. The 326-foot vessel has an estimated 8400 bbls of diesel and 150 bbls of lube oil. Media reports that more than 50 crew are missing. USCG assets are en route. "
8851,2014-11-26,S/V Aurora,"St Johns, USVI",18.312526,-64.699173,Oil,Grounding,diesel,,,,,,300,0,"On November 26, 2014, the USCG notified the NOAA SSC of a 50 foot sailing vessel grounded on the east side of St Johns Island near Drunk Bay on Monday 24 November. The vessel has 300 gallons of diesel onboard. No pollution has been reported as of 0830 26 November 2014 but salvage actions are not safe at this time due to sea conditions on site. USCG requested information on oil fate and effects due to sensitivity of resources in the area and association with the National Park. "
8850,2014-11-18,T/B EMS 5001,"Tampa Bay, FL",27.5916666667,-82.8166666667,Oil,,Jet fuel,,,,,,2562000,0,"On November 18, 2014, NOAA was notified by the USCG Sector St. Pete concerning the tank barge EMS 5001. The tow line from the tug parted and the barge deployed its emergency anchor near Tampa Bay, FL. The barge holds 61,000 barrels of jet fuel. The USCG requested a trajectory for a potential release."
8848,2014-11-14,Zinc Bromide,90 mi Offshore LA,28.2286111111,-92.5302777778,Chemical,,Zinc Bromide,,,,,,2772,0,"On November 14, 2014, the USCG MSU Morgan City contacted the NOAA SSC in regards to a surface release of 66 barrels of zinc bromide from a platform in Vermilion Block 342 (90 miles offshore of Louisiana). USCG is requesting information about the potential environmental impacts, fates and effects of this product. "
8844,2014-10-27,Hilcorp Bay St. Elaine Pipeline,"Cocodrie, LA",29.196309,-90.692656,Oil,Pipeline,Crude Oil,,,,,,4200,0,"On October 27, 2014, the USCG MSU Houma contacted the NOAA SSC about a 100 barrel crude oil spill which occurred on 25OCT2014. The oil spill was caused by a pipeline rupture in a marsh habitat north of Grand Isle, LA. The source is secure and removal actions are underway. USCG called to consult NOAA about potential use of in-situ burning as a response strategy. "
8843,2014-10-24,Barge National II,"Beaufort Sea, AK",70.2155,-142.145666667,Oil,,Diesel,,,,,,951,0,"On October 22, 2014, the USCG Sector Anchorage was notified of a 134-FT Self propelled barge carrying approximately 951 gallons of diesel fuel was adrift in the Beaufort Sea. The USCG requested SSC support including potential oil fates and persistence should a discharge occur. "
8842,2014-10-24,Pleasure Craft Marimar,"Salinas Bay, Puerto Rico",17.958929,-66.29454,Oil,,diesel,,,,,,250,0,"On October 22, 2014, the USCG Sector San Juan Incident Management Division received a report of a sunken 33.8' pleasure craft ""MARIMAR II"" at the Marina De Salinas, in Salinas Bay, Puerto Rico. The vessel is submerged and aground on its starboard side. The USCG opened a Federal Project to hire a certified BOA contractor (Clean Harbors Environmental Services) to deploy 100' of hard boom and 120' sorbents around vessel, containing any possible potential discharge. "
8841,2014-10-23,T/B Karen Jean,"Narragansett Bay, RI",41375,-71.44,Oil,,Diesel fuel,,,,,,10000,0,"On October 22,  2014 the tug boat Karen Jean sank about 2 miles east of Scarborough Beach, RI. The vessel sank in about 70 feet of water while towing a work barge. The barge is still attached to the tug and still afloat and has not pollution threat aboard. The tug has a maximum capacity of 10, 000 gallons of diesel fuel, but the owner reports only about 3,000 gallons on board, plus an additional 100 gallons of assorted other petroleum products. "
8839,2014-10-20,F/V Sambuca,"Gloucester, MA",42.7057666667,-70.3368166667,Oil,,,,,,,,200,0,"On 20 October 2014, the NOAA SSC was notified by USCG Sector Boston that the fishing vessel Sambuca sunk at 2020 on the 19th approximately 12 miles east of Gloucester, MA with an estimated 200 gallons of diesel fuel aboard. "
8837,2014-10-17,SIMUSHIR,"Moresby Island, QCI, Canada",52.7562833333,-132.10905,Oil,Grounding,diesel,,,,,,169000,0,"On October 20, 2014, the USCG D17 notified the NOAA SSC that the 441-ft M/V SIMUSHIR (a Russian freighter) had lost propulsion, and was disabled and adrift near the Queen Charlotte Island in Northern British Columbia, Canada. The potential for pollution is 500 tonnes of bunker and 60 tonnes of diesel fuel. The main cargo is containerized box cargo. FOSC Sector Juneau has requested a trajectory to determine if potential spill could impact U.S. waters, shorelines, or resources."
8836,2014-10-17,"Sunken ""LADY A""","Off Dungeness Spit, WA",48.2023166667,-123.080233333,Oil,,Diesel,,,,,,700,0,"On October 17, 2014, the USCG Sector Puget Sound notified the NOAA SSC that a 67-foot recreational vessel, the ""LADY A"", sank approximately 1.5 miles off of the Dungeness National Wildlife Refuge. The wood hull vessel is reported to have about 700 gallons of diesel aboard. A small sheen was observed when the vessel sank but no other release has been reported at this time. The USCG requested trajectory support in the event of a release, at the request of National Wildlife Refuge staff. "
8835,2014-10-14,Capsized Tug,"Mobile Bay, AL",30.5846666667,-88.0291666667,Oil,Derelict,Marine Diesel,,,,,,2000,0,"On October 13, 2014, a tug carrying ~2,000 gallons of marine diesel capsized in Mobile Bay, AL.  Sector Mobile contacted the NOAA SSC and requested a trajectory. "
8832,2014-10-02,Baker Platform Fire,"Cook Inlet, Nikiski, AK",60.83,-151.483333333,Oil,,diesel and lube oil,,,,,,15000,0,"On October 2, 2014, the ""Baker"" platform located in Cook Inlet Southwest of Anchorage, caught fire and was evacuated.  The platform produces natural gas.   Only a small amount of fuel is located on the platform for local power generation--10,000 gallons of diesel and 5,000 gallons of lube oil.  The USCG has requested a fate model run and a trajectory for a potential release of the diesel and lube oil."
8831,2014-10-01,Salmon Tending Barge,"Black Island, Maine",44.18649,-68.3505,Oil,,Diesel,,,,,,450,0,"On Oct. 1, 2014, at about 1300 EDT a 65 foot salmon pen tending barge (number or name unknown) sank in approximately 70 feet of water 50-100 off the northwest corner of Black Island (due south of Mt. Desert Island) in Maine.  The barge was carrying approximately 400 gallons of diesel.  The fuel vents on the barge were secured before sinking and subsequent US Coast Guard reports indicated no sheening or oil on the water.  "
8830,2014-09-29,English Station Power Plant,"New haven, CT",41.3069166667,-72907,Oil,,Various oils,,,,,,6000,0,"On September 29, 2014, the SCG Sector Long Island Sound contacted NOAA regarding a potential release of oil and hazardous substances (oil possibly commingled with PCBs)at the English Station Power Plant on Ball Island in the Mill River, just north of New Haven, CT harbor. Sect LIS has requested NOAA assistance in identifying resources at risk."
8829,2014-09-25,IMTT,"Bayonne, NJ",40.6502777778,-74.0916666667,Oil,,#6 fuel oil,1,,,,,2100,0,"On September 25, 2014, the NOAA SSC was notified by the USCG Sector NY of an oil spill at IMTT in Bayonne, NJ. Due to overfilling of a barge at the facility approximately 2,100 gallons of #6 oil overflowed from the barge into the Kill Van Kull waterway. NJ regulations require pre-booming of all transfers, so the spilled oil was contained within the boom. "
